,"Poster_Link","Series_Title","Runtime_of_Series","Certificate","Runtime_of_Episodes","Genre","IMDB_Rating","Overview","Star1","Star2","Star3","Star4","No_of_Votes","Genre1","Genre2","Genre3"	
1132,"https://m.media-amazon.com/images/M/MV5BOWFkZDUyYmUtOTcyNC00MWI5LWE3ZDgtMTI5YWVlOTRkZmQ3XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_UX67_CR0,0,67,98_AL_.jpg","The Bachelor","(2002â€“ )","","60 min","Drama, Game-Show, Reality-TV",3.2,"A single bachelor dates multiple women over several weeks, narrowing them down to hopefully find his true love.","Chris Harrison","Brad Womack","Sean Lowe","Ben Higgins",6333,"Drama"," Game-Show"," Reality-TV"	
1133,"https://m.media-amazon.com/images/M/MV5BOGJjYTBjODktZTQzMC00MzU0LTgxZDAtOTAwNjVkYmFjOTFlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR3,0,67,98_AL_.jpg","Clone High","(2002â€“2003)","","","Animation, Comedy, Sci-Fi",8.1,"The greatest minds of the world have been cloned, and are now attending high school together.","Will Forte","Phil Lord","Michael McDonald","Christa Miller",6333,"Animation"," Comedy"," Sci-Fi"	
1134,"https://m.media-amazon.com/images/M/MV5BOTc4N2MyZjYtZWFkMy00ZDdiLTg1YmYtNTE4MTgyYmQ4NTEyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX67_CR0,0,67,98_AL_.jpg","Search Party","(2016â€“ )","","24 min","Comedy, Crime, Drama",7.7,"Search Party is a dark comedy about four self-absorbed twenty-somethings who become entangled in an ominous mystery when a former college acquaintance suddenly disappears.","Alia Shawkat","John Reynolds","John Early","Meredith Hagner",6318,"Comedy"," Crime"," Drama"	
1135,"https://m.media-amazon.com/images/M/MV5BMTEyNzg5MzQxNjReQTJeQWpwZ15BbWU3MDY1Njg3ODM@._V1_UY98_CR3,0,67,98_AL_.jpg","Psychoville","(2009â€“2011)","","30 min","Comedy, Horror, Mystery",7.9,"A group of seemingly unrelated strangers all receive a mysterious note stating ""I know what you did"", which sends their lives into a downward spiral.","Reece Shearsmith","Steve Pemberton","Daniel Kaluuya","Daisy Haggard",6316,"Comedy"," Horror"," Mystery"	
1136,"https://m.media-amazon.com/images/M/MV5BYTI1ZGU3MDYtOWY5Yi00YmI3LWE1YWMtMzRkMWYyYmE0ZjEyXkEyXkFqcGdeQXVyOTQ5Njc0MDU@._V1_UY98_CR3,0,67,98_AL_.jpg","The Proud Family","(2001â€“2005)","","30 min","Animation, Comedy, Family",6.4,"Follow the adventures and misadventures of Penny Proud as she does her best to navigate through the early years of teend-dom.","Kyla Pratt","Tommy Davidson","Jo Marie Payton","Paula Jai Parker",6315,"Animation"," Comedy"," Family"	
1137,"https://m.media-amazon.com/images/M/MV5BMjE2MjQ0NjIxM15BMl5BanBnXkFtZTcwNzgyOTIzMQ@@._V1_UY98_CR3,0,67,98_AL_.jpg","Fear Factor","(I) (2001â€“2012)","","60 min","Game-Show, Reality-TV, Thriller",5.7,"Doing scary stuff to win prizes.","Joe Rogan","Meghan Allen","Meg Daleske","Monica Gonzales",6303,"Game-Show"," Reality-TV"," Thriller"	
1138,"https://m.media-amazon.com/images/M/MV5BMTQ4MjAxODcwM15BMl5BanBnXkFtZTcwNDcxNzkzMg@@._V1_UY98_CR1,0,67,98_AL_.jpg","Blood Ties","(2007)","","43 min","Drama, Fantasy, Horror",7.2,"Vicki Nelson, a former homicide detective turned private investigator, and Henry Fitzroy, a 470-year-old vampire, form a unique team solving cases and dealing with the supernatural world.","Christina Cox","Dylan Neal","Kyle Schmid","Gina Holden",6296,"Drama"," Fantasy"," Horror"	
1139,"https://m.media-amazon.com/images/M/MV5BODNhNTYyODgtOWU5NS00Y2M4LTg5YzAtNzZlMTFiYjE0NTIxXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UX67_CR0,0,67,98_AL_.jpg","Made in Abyss","(2017â€“ )","","325 min","Animation, Adventure, Drama",8.4,"A girl and her robot companion search for her mother, who's lost within a vast chasm.","Miyu Tomita","Mariya Ise","Luci Christian","Brittany Lauda",6294,"Animation"," Adventure"," Drama"	
1140,"https://m.media-amazon.com/images/M/MV5BM2YxYjhjZmEtMzYyNy00MGFmLTg1NzItM2Q0YWQxMDBlYTY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAzNTE1NzI@._V1_UY98_CR1,0,67,98_AL_.jpg","Touched by an Angel","(1994â€“2003)","","60 min","Drama, Family, Fantasy",6,"Monica (Roma Downey), Tess (Della Reese), and Andrew (John Dye) are a trio of angels sent to Earth to tell depressed and troubled people that God loves them and hasn't forgotten them.","Roma Downey","Della Reese","John Dye","Valerie Bertinelli",6282,"Drama"," Family"," Fantasy"	
1141,"https://m.media-amazon.com/images/M/MV5BMTI5NTIxNDA2OF5BMl5BanBnXkFtZTYwNjA5NTM5._V1_UX67_CR0,0,67,98_AL_.jpg","The Bionic Woman","(1976â€“1978)","","60 min","Action, Adventure, Drama",6.7,"After fully recovering from her nearly fatal bout of bionic rejection, Jaime Sommers, the first female cyborg, is assigned to spy missions of her own.","Lindsay Wagner","Richard Anderson","Martin E. Brooks","Ford Rainey",6281,"Action"," Adventure"," Drama"	
1142,"https://m.media-amazon.com/images/M/MV5BODU3NjVmYzctYzAxNS00OWFmLWIzOTUtYTU4MDI0ZjAxMzE4XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg","Seaquest DSV","(1993â€“1996)","","60 min","Action, Adventure, Family",6.7,"In the early 21st century, mankind has colonized the oceans. The United Earth Oceans Organization enlists Captain Nathan Bridger and the submarine seaQuest DSV to keep the peace and explore the last frontier on Earth.","Jonathan Brandis","Don Franklin","Ted Raimi","Darwin",6275,"Action"," Adventure"," Family"	
1143,"https://m.media-amazon.com/images/M/MV5BNTQ1ZGVjODAtNWYzZS00ZmZiLWExYjEtNmM1MjI2OTk1YWY3XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UX67_CR0,0,67,98_AL_.jpg","Tate no Yuusha no Nariagari","(2018â€“ )","","24 min","Animation, Action, Adventure",8.1,"Stories of old tell of four otherworldly heroes - wielding the sword, spear, bow, and shield - who defended the land from wave after wave of calamity. With the fate of the world in balance,...                See full summaryÂ Â»","Kaito Ishikawa","Asami Seto","Billy Kametz","Erica Mendez",6272,"Animation"," Action"," Adventure"	
1144,"https://m.media-amazon.com/images/M/MV5BZDI0NGZkMGUtZWRjMy00ZDI0LWJhMmQtYjU3NDJhM2I3NGE2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Dublin Murders","(2019â€“ )","","60 min","Crime, Drama, Mystery",7.1,"Crime series based on the novels by Tana French.","Sarah Greene","Killian Scott","Michael D'Arcy","Eugene O'Hare",6271,"Crime"," Drama"," Mystery"	
1145,"https://m.media-amazon.com/images/M/MV5BNjQ2YmMyYmEtZGNmMS00NjhhLTkxNDMtYmIzMTRkZjIwMDZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Run","(I) (2020)","","","Comedy, Romance, Thriller",6.2,"Two ex-lovers, a married American woman and an aspiring British writer, activate a long-planned escape plan and disappear together for a week. They soon get into trouble and a female cop goes after them.","Merritt Wever","Domhnall Gleeson","Rich Sommer","Archie Panjabi",6266,"Comedy"," Romance"," Thriller"	
1146,"https://m.media-amazon.com/images/M/MV5BMDdhMzBlOWEtOWZiYi00NzRmLTgxMTktZDBkOWY0NmI5ODc3XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg","Agatha Christie's Marple","(2004â€“2013)","12+","93 min","Crime, Drama, Mystery",7.8,"An elderly spinster living in the village of St. Mary Mead, helps her friends and relatives solve mysterious murders.","Geraldine McEwan","Julia McKenzie","Stephen Churchett","Isabella Parriss",6255,"Crime"," Drama"," Mystery"	
1147,"https://m.media-amazon.com/images/M/MV5BYzcxMzJlYzktYjI2ZS00NGNkLWI4YzQtMGZkNjYwMTYxMGM1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY98_CR5,0,67,98_AL_.jpg","In the Dark","(2019â€“ )","13","42 min","Comedy, Crime, Drama",7.5,"A young, blind woman tries to solve her friend's murder.","Perry Mattfeld","Rich Sommer","Brooke Markham","Morgan Krantz",6238,"Comedy"," Crime"," Drama"	
1148,"https://m.media-amazon.com/images/M/MV5BMmRjOTBjMGEtMGFmZi00MDc0LTgwNzMtNjMzZTUyM2M4ZTY1XkEyXkFqcGdeQXVyNDY4NjAxNTc@._V1_UX67_CR0,0,67,98_AL_.jpg","Gullak","(2019â€“ )","12+","24 min","Comedy, Drama, Family",9.1,"Set in quaint by-lanes in the heart of India, Gullak is a collection of disarming and relatable tales of the Mishra family.","Jameel Khan","Geetanjali Kulkarni","Vaibhav Raj Gupta","Harsh Mayar",6233,"Comedy"," Drama"," Family"	
1149,"https://m.media-amazon.com/images/M/MV5BMTEyNzQyNzQyNjJeQTJeQWpwZ15BbWU4MDEwMjIyOTYx._V1_UX67_CR0,0,67,98_AL_.jpg","Adam Ruins Everything","(2015â€“ )","","30 min","Animation, Comedy, History",8,"Iconoclastic Adam Conover from CollegeHumor turns life as we know it on its ear by showing us how unnecessary, and sometimes horrible, things we think we know to be real and true really are.","Adam Conover","Adam Lustick","Emily Axford","Amos Vernon",6230,"Animation"," Comedy"," History"	
1150,"https://m.media-amazon.com/images/M/MV5BNDNiOWM5NGItNzY4NC00MDg1LTljZjctYzViNmRlOTNhOWM2XkEyXkFqcGdeQXVyNjc3OTE4Nzk@._V1_UX67_CR0,0,67,98_AL_.jpg","Kono subarashii sekai ni shukufuku o!","(2016â€“2017)","16","24 min","Animation, Adventure, Comedy",7.8,"It was a happy day for Kazuma - right up to the moment he died. A goddess intervenes and offers him a second chance in a magical land.","Jun Fukushima","Sora Amamiya","Rie Takahashi","Ai Kayano",6212,"Animation"," Adventure"," Comedy"	
1151,"https://m.media-amazon.com/images/M/MV5BNzg3ZjVkMWYtYjE0OC00YjRjLWJlMmItNjg4YWQ4ZjBiZWNmXkEyXkFqcGdeQXVyMTk3OTkxOTA@._V1_UX67_CR0,0,67,98_AL_.jpg","Beauty and the Beast","(1987â€“1990)","","60 min","Crime, Fantasy, Drama",7,"The adventures and romance of a sensitive and cultured lion-man and a crusading assistant district attorney in Manhattan, New York City.","Ron Perlman","Roy Dotrice","Jay Acovone","Linda Hamilton",6208,"Crime"," Fantasy"," Drama"	
1152,"https://m.media-amazon.com/images/M/MV5BYjRiMDlkYTItYjkyMi00ODA2LThlNzMtMGY0OTUzODM0MTIxXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Dickinson","(2019â€“ )","A","30 min","Biography, Comedy, Drama",7.3,"An inside look at the world of writer Emily Dickinson.","Hailee Steinfeld","Adrian Enscoe","Anna Baryshnikov","Jane Krakowski",6204,"Biography"," Comedy"," Drama"	
1153,"https://m.media-amazon.com/images/M/MV5BMjZkNTc5NjMtOThiZi00OTFjLTg3ZWMtZGM4NWQ3ZGE5YWMxXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UY98_CR1,0,67,98_AL_.jpg","Due South","(1994â€“1999)","","46 min","Adventure, Comedy, Crime",8,"The adventures of an impossibly upright Royal Canadian Mounted Police constable and his American colleagues in the city of Chicago.","Paul Gross","Beau Starr","Tony Craig","David Marciano",6192,"Adventure"," Comedy"," Crime"	
1154,"https://m.media-amazon.com/images/M/MV5BN2U3YWM2MzItZGM4YS00NmMxLTgxOWEtMjVlOTkzMTYzNTdhXkEyXkFqcGdeQXVyODk5NzQ4MDU@._V1_UY98_CR0,0,67,98_AL_.jpg","Beforeigners","(2019â€“ )","","45 min","Crime, Drama, Sci-Fi",7.8,"HBO Nordic's first original series from Norway, Beforeigners is about two persons who mysteriously appear in Oslo. They are the first of many from the past to seek refuge in present time. Seven years later the community is transformed.","Nicolai Cleve Broch","Krista Kosonen","ÃgÃºsta Eva ErlendsdÃ³ttir","Stig R. Amdam",6189,"Crime"," Drama"," Sci-Fi"	
1155,"https://m.media-amazon.com/images/M/MV5BMjI0OTk2OTQ1OF5BMl5BanBnXkFtZTgwMjE3ODc4ODE@._V1_UY98_CR1,0,67,98_AL_.jpg","Powers","(2015â€“2016)","","42 min","Action, Crime, Drama",6.7,"Set in a world where humans and super heroes co-exist, a homicide detective, who had his own powers taken from him, investigates crimes involving superhumans along with his partner.","Sharlto Copley","Susan Heyward","Noah Taylor","Eddie Izzard",6174,"Action"," Crime"," Drama"	
1156,"https://m.media-amazon.com/images/M/MV5BMzI1M2M1YTYtYzk5Yy00ZDJmLTg2ZDYtOTdhMjdmZDgxNjE2XkEyXkFqcGdeQXVyNTk5ODg4NDA@._V1_UY98_CR1,0,67,98_AL_.jpg","Relic Hunter","(1999â€“2002)","","60 min","Fantasy, Mystery, Adventure",6.6,"Sydney Fox is a university professor and black belt who globe-trots after lost, stolen and rumored to exist artifacts and antiquities.","Tia Carrere","Christien Anholt","Lindy Booth","Tanja Reichert",6159,"Fantasy"," Mystery"," Adventure"	
1157,"https://m.media-amazon.com/images/M/MV5BY2I3NDBlODktNjhlMy00MWQ3LWFhMzEtZWJhYzk3OGI0MGM4XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","Emergence","(2019â€“2020)","","43 min","Drama, Mystery, Sci-Fi",7.2,"A police chief investigates a case involving a young child found near the site of a mysterious accident.","Allison Tolman","Alexa Swinton","Owain Yeoman","Ashley Aufderheide",6155,"Drama"," Mystery"," Sci-Fi"	
1158,"https://m.media-amazon.com/images/M/MV5BOTg5ZjI5ZTAtOWE2OS00MjY4LWI4ZDQtMzEzMDY4MTgzYWJlXkEyXkFqcGdeQXVyNjc3OTE4Nzk@._V1_UY98_CR1,0,67,98_AL_.jpg","Fate/stay night: Unlimited Blade Works","(2014â€“2015)","16","24 min","Animation, Action, Fantasy",8,"A group of seven mages gets chosen to become masters of seven classes of heroic spirits, in order to fight and win the Holy Grail.","Mela Lee","Bryce Papenbrook","Noriaki Sugiyama","Kana Ueda",6137,"Animation"," Action"," Fantasy"	
1159,"https://m.media-amazon.com/images/M/MV5BZTdhNmE3OGEtYjc0ZC00ZTM2LWJhYWQtZTliNGM5OWI2Yzc5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR3,0,67,98_AL_.jpg","Space Ghost Coast to Coast","(1993â€“2011)","","15 min","Animation, Comedy, Sci-Fi",7.9,"Space Ghost, a superhero from a 1960s Hanna-Barbara cartoon, hosts his own talk show.","George Lowe","C. Martin Croker","Andy Merrill","Don Kennedy",6133,"Animation"," Comedy"," Sci-Fi"	
1160,"https://m.media-amazon.com/images/M/MV5BZjY2NjA2ODQtMjBkNS00MTVjLTg4ZjMtODI1NTFjY2IwMjYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","The Hot Zone","(2019)","","277 min","Drama, Sci-Fi, Thriller",7.3,"The frightening spread of the EVD (Ebolavirus).","Julianna Margulies","Noah Emmerich","Topher Grace","Liam Cunningham",6087,"Drama"," Sci-Fi"," Thriller"	
1161,"https://m.media-amazon.com/images/M/MV5BOTE3ZDcxODktMmMyNy00NmFjLThhMGQtZDgyNmQ4YmJmYjAwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","The Letter for the King","(2020â€“ )","13","","Action, Adventure, Family",5.9,"Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King.","Amir Wilson","Ruby Ashbourne Serkis","Thaddea Graham","Islam Bouakkaz",6085,"Action"," Adventure"," Family"	
1162,"https://m.media-amazon.com/images/M/MV5BYzYzNzc3NTMtOTFhNC00N2VhLWEzODAtNjg5NGZkNDMxNzhmXkEyXkFqcGdeQXVyMTMyNjg3ODQ@._V1_UX67_CR0,0,67,98_AL_.jpg","Popular","(1999â€“2001)","","60 min","Comedy, Drama, Romance",7.3,"Two girls who despise each other, due to being on opposite sides of the ""popularity fence"", are forced together upon learning that their parents are getting married.","Leslie Bibb","Carly Pope","Tamara Mello","Christopher Gorham",6079,"Comedy"," Drama"," Romance"	
1163,"https://m.media-amazon.com/images/M/MV5BMWY2OTQwNWUtZWUxYy00OGUzLTkxMmYtNzE4ZTI0ZTBlYTU5XkEyXkFqcGdeQXVyMTA3OTEyODI1._V1_UY98_CR2,0,67,98_AL_.jpg","Hunter x Hunter","(1999â€“2001)","13","23 min","Animation, Action, Adventure",8.6,"The history of Gon Freecs, a boy who left home alone to become a Hunter. In the hard test, Gon meets Leorio, Kurapika and Killua.","Hozumi GÃ´da","Yuki Kaida","Junko Takeuchi","Annika Odegard",6069,"Animation"," Action"," Adventure"	
1164,"https://m.media-amazon.com/images/M/MV5BNmNhZTY4OWQtMzc5YS00Yzg2LTljNDQtMWMwNzBmNmI2NWNhXkEyXkFqcGdeQXVyMTMwOTMzNzU@._V1_UY98_CR2,0,67,98_AL_.jpg","Ã„kta mÃ¤nniskor","(2012â€“2014)","","60 min","Drama, Sci-Fi, Thriller",7.9,"In a parallel present the artificial human has come into its own. Robots no longer have anything robot-like about them. New technology and advancements in the field of science have made it ...                See full summaryÂ Â»","Lisette Pagler","Pia Halvorsen","Johan Paulsen","Natalie Minnevik",6068,"Drama"," Sci-Fi"," Thriller"	
1165,"https://m.media-amazon.com/images/M/MV5BNmQ0OGE4NGItOGI1NS00N2FiLWExZTQtYmJjNjFmZmNkYTQ2XkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_UY98_CR1,0,67,98_AL_.jpg","Borgia","(2011â€“2014)","","52 min","Biography, Drama, History",7.8,"Story of the rise and the fall of the Renaissance dynasty.","Mark Ryder","Isolda Dychauk","Diarmuid Noyes","John Doman",6066,"Biography"," Drama"," History"	
1166,"https://m.media-amazon.com/images/M/MV5BNmU5NzI2NTUtM2Q0Ni00ZmFlLTlhNWItOGZjYjgwNThhYWZlXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY98_CR3,0,67,98_AL_.jpg","A.N.T. Farm","(2011â€“2014)","","30 min","Comedy, Drama, Family",5,"A musical prodigy gets into a gifted program called Advanced Natural Talents at the local high school.","China Anne McClain","Sierra McCormick","Jake Short","Stefanie Scott",6040,"Comedy"," Drama"," Family"	
1167,"https://m.media-amazon.com/images/M/MV5BYTkyN2I5MGUtYTIxOS00YzhmLTk2NDEtOTgwMGYyMTc0OWNhXkEyXkFqcGdeQXVyNjk2NjIzMDI@._V1_UY98_CR1,0,67,98_AL_.jpg","Kimbiseoga wae geureolkka","(2018)","16","60 min","Comedy, Mystery, Romance",8.1,"A romance between perfect but narcissistic second generation heir and his capable assistant.","Park Min-Young","Park Seo-Joon","Lee Tae-Hwan","Kim Byeong-Ok",6038,"Comedy"," Mystery"," Romance"	
1168,"https://m.media-amazon.com/images/M/MV5BMTI4MjkwMjk5N15BMl5BanBnXkFtZTcwMjM0NzMzMQ@@._V1_UY98_CR1,0,67,98_AL_.jpg","LazyTown","(2002â€“2014)","","30 min","Adventure, Comedy, Family",5.9,"In this Nick Jr. television show, a pink-haired girl named Stephanie moves to LazyTown with her uncle (the mayor of LazyTown), where she tries to teach its extremely lazy residents that physical activity is beneficial.","MagnÃºs Scheving","StefÃ¡n Karl StefÃ¡nsson","Julianna Rose Mauriello","Julie Westwood",6038,"Adventure"," Comedy"," Family"	
1169,"https://m.media-amazon.com/images/M/MV5BMjIxODc1NjI0M15BMl5BanBnXkFtZTgwOTUzMjAxMzE@._V1_UY98_CR32,0,67,98_AL_.jpg","The Moaning of Life","(2013â€“2015)","","44 min","Adventure, Comedy, Reality-TV",8.1,"Karl is faced with the different aspects of life by travelling around the world and discovering how different people face life's challenges.","Karl Pilkington","John Montgomery","Richard Yee","Aaron Mann",6035,"Adventure"," Comedy"," Reality-TV"	
1170,"https://m.media-amazon.com/images/M/MV5BODU0OTA1MTQ1NV5BMl5BanBnXkFtZTgwNDgxMDQ5NDM@._V1_UX67_CR0,0,67,98_AL_.jpg","Trust","(2018)","","60 min","Biography, Crime, Drama",7.6,"Rome, 1973. John Paul Getty III, the heir and younger member of an oil tycoons' saga, is kidnapped by the Italian mafia in order to get a ransom.","Harris Dickinson","Donald Sutherland","Hilary Swank","Luca Marinelli",6015,"Biography"," Crime"," Drama"	
1171,"https://m.media-amazon.com/images/M/MV5BODI2MjI4MzQ1OV5BMl5BanBnXkFtZTgwOTk2MDAyMTI@._V1_UY98_CR3,0,67,98_AL_.jpg","The Blacklist: Redemption","(2017)","","43 min","Action, Crime, Drama",7.1,"Covert operative Tom Keen joins forces with Susan ""Scottie"" Hargrave, the brilliant and cunning chief of a covert mercenary organization that solves problems that are too dangerous for the government.","Famke Janssen","Ryan Eggold","Edi Gathegi","Tawny Cypress",6002,"Action"," Crime"," Drama"	
1172,"https://m.media-amazon.com/images/M/MV5BN2ZhNjk5OWEtZjg3ZS00OWEzLTgxOGYtOGQ3ZDJmOTc1NGE1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg","Alta mar","(2019â€“2020)","18","50 min","Crime, Drama, Mystery",6.8,"Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.","Ivana Baquero","Jon Kortajarena","Alejandra Onieva","Eloy AzorÃ­n",5988,"Crime"," Drama"," Mystery"	
1173,"https://m.media-amazon.com/images/M/MV5BZGFiZjIwNTQtN2QzMC00Yjc3LTkyMjgtOGIwZDAwZTA4YzIxXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UY98_CR1,0,67,98_AL_.jpg","Wacky Races","(1968â€“1970)","","30 min","Animation, Comedy, Family",7.5,"The participants of an unusual car race compete around America.","Daws Butler","Don Messick","John Stephenson","Janet Waldo",5984,"Animation"," Comedy"," Family"	
1174,"https://m.media-amazon.com/images/M/MV5BMzI0Y2Y0NDYtY2VhZS00YjEyLWE1MTAtMzgyNTg3ZjQ5MmJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR3,0,67,98_AL_.jpg","Star Trek","(1973â€“1975)","","30 min","Animation, Action, Adventure",7.4,"The further adventures of Captain James T. Kirk and the crew of the USS Enterprise, as they explore the galaxy and defend the United Federation of Planets.","William Shatner","Leonard Nimoy","DeForest Kelley","George Takei",5976,"Animation"," Action"," Adventure"	
1175,"https://m.media-amazon.com/images/M/MV5BMTUzMTcxNzg0Nl5BMl5BanBnXkFtZTgwMDIwNzczMDI@._V1_UX67_CR0,0,67,98_AL_.jpg","People of Earth","(2016â€“2017)","","30 min","Comedy, Mystery, Sci-Fi",7.7,"Journalist Ozzie Graham is skeptical when he investigates a support group for oddballs who think they have been abducted by aliens -- yet the more he learns, the more confused, intrigued, and seduced he becomes.","Wyatt Cenac","Luka Jones","Alice Wetterlund","Michael Cassidy",5969,"Comedy"," Mystery"," Sci-Fi"	
